1.755318955999999844e+03	2.629982510000000275e+03	7.732045821000000387e+02	1.566659630999999990e+03	1.556355644999999868e+03	3.839215770000000248e+03	1.573888918999999987e+03	3.986261286999999811e+03	1.090964441999999963e+03	1.765438796999999795e+03	1.933192337000000180e+03	2.074024229000000105e+03	8.804139607000000751e+02	1.541400720999999976e+03	2.971508496999999807e+03	1.865713073000000122e+03	3.753704421999999795e+03	1.691721846000000141e+03	1.687461536000000024e+03	2.128158425999999963e+03	1.615793224999999893e+03	1.544247892000000093e+03	2.177632976999999755e+03	1.794573423999999932e+03	1.988013778000000229e+03	2.044213405999999850e+03	2.821916819999999916e+03	1.919799012000000175e+03	1.604563216999999895e+03	2.863364303999999720e+03	7.952912035000000515e+02	1.550693563000000040e+03	2.121816538000000037e+03	4.745482108000000153e+03	3.868293321999999989e+03	1.362770286999999826e+03	2.081147840999999971e+03	7.303727953000000070e+02	8.064451257999999143e+02	1.352463498999999956e+03	1.730233296999999993e+03	2.620170090000000073e+03	2.042346228000000110e+03	7.569792162999999618e+02	1.472141901999999845e+03	9.545718387000000575e+02	1.700933050000000094e+03	1.143036348000000089e+03	2.821189252000000124e+03	4.867332854999999654e+03	1.471732994999999846e+03	2.207127644000000146e+03	2.403276801999999861e+03	1.875653649999999971e+03	1.326203377000000046e+03	3.590652420000000347e+03	8.095201389999999719e+02	1.782273835999999847e+03	1.020091794999999934e+03	1.240375608999999940e+03	2.806264067000000068e+03	1.795765801000000238e+03	2.057584578999999849e+03	1.604092816999999968e+03	1.341900955000000067e+03	2.143489556999999877e+03	1.261650578999999880e+03	2.007339348999999856e+03
1.839612323000000060e+02	3.882562051000000451e+02	4.670249731000000679e+02	3.308361071999999581e+02	3.153798876999999834e+02	3.610724222000000054e+02	4.077610328000000095e+02	4.172540257999999653e+02	4.467660298000000694e+02	4.612336393999999586e+02	5.442094882000000098e+02	3.327636203000000137e+02	4.103919918999999936e+02	2.730639421999999854e+02	1.916134080999999867e+02	2.816920068999999671e+02	3.248191481999999723e+02	4.976974978000000078e+02	4.192088006999999834e+02	2.624418383999999946e+02	3.094217793000000256e+02	4.941406201999999439e+02	5.083729208000000312e+02	2.181420461000000159e+02	3.636636301000000344e+02	3.333370168000000149e+02	3.244061829999999986e+02	2.583602043000000208e+02	2.678953726999999958e+02	3.825315631999999937e+02	3.733704887000000099e+02	2.878056627999999932e+02	4.896058153999999831e+02	3.824095308000000273e+02	4.137114593999999670e+02	2.751392825000000357e+02	3.756428673999999432e+02	3.095780454000000077e+02	5.437260855000000674e+02	4.034606391000000372e+02	4.168799763000000098e+02	3.890139660000000390e+02	2.812907248999999865e+02	5.165748097000000598e+02	2.308466008999999985e+02	3.341612773999999604e+02	3.638533273999999551e+02	3.013279321000000550e+02	3.351910442999999873e+02	1.971661411999999700e+02	3.198270581000000448e+02	3.639181183999999689e+02	4.482984786000000099e+02	3.930838585000000194e+02	3.422144693999999845e+02	5.306267241000000467e+02	3.621350381000000311e+02	2.404902893000000290e+02	3.750564501999999720e+02	4.730520138000000543e+02	3.253662365000000136e+02	4.501019383999999377e+02	5.473523438999999371e+02	5.315611188999998831e+02	5.144258111999999983e+02	2.845973233000000278e+02	6.422650862000000416e+02	4.778611776999999847e+02
1.368690695000000005e+03	2.388832229999999981e+03	2.433551189000000250e+03	1.593983773000000156e+03	1.449827577000000019e+03	1.449036025999999993e+03	1.461468566999999894e+03	1.805739143000000013e+03	2.076577676000000338e+03	1.865129032999999708e+03	1.984384967000000188e+03	2.562011011999999937e+03	2.198351490000000013e+03	1.791185109000000011e+03	1.336227540999999974e+03	1.805311819000000241e+03	1.751220526000000064e+03	1.608344644000000017e+03	2.334725223999999798e+03	1.712314489000000094e+03	1.885475376999999980e+03	2.139775235999999950e+03	1.833104214999999840e+03	1.516349488000000065e+03	1.711771574999999984e+03	1.383904841000000033e+03	2.226739892999999938e+03	2.171621907000000192e+03	1.397901254999999992e+03	1.758647067999999990e+03	1.800059644999999819e+03	1.380086158000000069e+03	1.472695741999999882e+03	1.673735413999999992e+03	1.468109321000000136e+03	1.540806421000000000e+03	1.736624046999999791e+03	1.669107000000000198e+03	1.941424872999999934e+03	1.938998935000000074e+03	1.841381646000000046e+03	1.494786161999999877e+03	1.500718231000000060e+03	1.252944551999999931e+03	1.362404684999999972e+03	1.984448936000000003e+03	1.492545123999999987e+03	2.064973946000000069e+03	1.309844391000000087e+03	1.037597718999999870e+03	2.105209522000000106e+03	2.150606558999999834e+03	2.568694819000000280e+03	2.053018314999999802e+03	2.191907782000000225e+03	1.793103538999999955e+03	1.369927539000000024e+03	7.869277112999999417e+02	1.601303941000000123e+03	1.478724885999999969e+03	1.261559858999999960e+03	2.647694569000000229e+03	1.294506955000000062e+03	1.880747985000000199e+03	1.867445794000000205e+03	1.630155526000000009e+03	2.141894455999999991e+03	1.969917401000000154e+03
3.925547832999999969e+02	3.235780710999999883e+02	3.504729613999999742e+02	3.018756928999999332e+02	3.365166693999999552e+02	4.245185526999999865e+02	3.101455341999999860e+02	3.514744981000000053e+02	3.075072343000000501e+02	3.763136781999999698e+02	2.625218110000000138e+02	2.821830726999999683e+02	3.049764036999999917e+02	3.181227743000000032e+02	3.796328740000000153e+02	3.495426828000000228e+02	3.288340132999999810e+02	2.678295487999999978e+02	3.250640546000000199e+02	3.142731223000000114e+02	3.166064166000000455e+02	3.385897238000000016e+02	3.491566442999999822e+02	2.781181338999999753e+02	3.216110438000000045e+02	2.590698053000000414e+02	3.728983921000000237e+02	2.889010333999999602e+02	1.839051385999999866e+02	3.007046663000000422e+02	2.670329108999999903e+02	3.092769471000000294e+02	3.026112083999999527e+02	3.623311891999999830e+02	4.237665306000000101e+02	3.223057368999999994e+02	2.548023330000000044e+02	2.630633495000000153e+02	2.794414060000000291e+02	2.609723079999999982e+02	3.279059358000000088e+02	2.844097085000000220e+02	2.213673698999999999e+02	1.810038078000000326e+02	2.850337981999999784e+02	2.294666672999999832e+02	2.756567441999999915e+02	3.217451033000000393e+02	2.503920925999999838e+02	5.253137607999999545e+02	2.898851620000000366e+02	3.105492001000000073e+02	4.393420973000000345e+02	3.956483241000000248e+02	3.837366964999999936e+02	3.237759843999999703e+02	1.931493816999999922e+02	2.846088942999999745e+02	1.980770956000000069e+02	2.387987573000000339e+02	1.681294743999999923e+02	3.185567693999999506e+02	2.597307180000000244e+02	2.635606586000000107e+02	2.731234365000000253e+02	4.540661567999999875e+02	3.051539783999999713e+02	2.705135576000000128e+02
5.076162899000000266e+02	3.496679920999999922e+02	4.497273230000000694e+02	4.081058874999999944e+02	2.528466776000000209e+02	4.686595143000000121e+02	2.987904358999999772e+02	5.387950627999999824e+02	4.349072621000000254e+02	4.048834714999999846e+02	3.340993651000000000e+02	3.792529352999999901e+02	4.381653182000000015e+02	3.844750623999999561e+02	5.039669549999999845e+02	3.229549951000000192e+02	4.962805046000000289e+02	3.734469998999999802e+02	4.656909138999999413e+02	3.446497307000000205e+02	3.727805169999999748e+02	4.102048071999999479e+02	4.313276807999999960e+02	3.712075671000000057e+02	4.487644638000000441e+02	3.177788711999999691e+02	4.544650643999999602e+02	5.866988443999999845e+02	2.892000226999999768e+02	3.688360160000000292e+02	3.152626271000000315e+02	4.257600067999999851e+02	3.229531571999999642e+02	3.988705063999999538e+02	3.992788702999999941e+02	3.661181472000000099e+02	3.837135246000000279e+02	3.317338220000000319e+02	3.592625411999999869e+02	3.235608788000000118e+02	4.113160705000000235e+02	3.322840107000000103e+02	2.888314887000000226e+02	2.809714337999999998e+02	4.320338941999999633e+02	3.229795506999999475e+02	3.754114118000000531e+02	4.637196325000000456e+02	4.256867601999999806e+02	6.155720182000000023e+02	3.919155726000000186e+02	4.200308780000000297e+02	5.597180331000000706e+02	4.982981995000000097e+02	5.249659768999999869e+02	4.185594906999999694e+02	2.842038541999999666e+02	3.443560648999999785e+02	3.225825937000000181e+02	3.113312038999999913e+02	2.908523059999999987e+02	3.372720666999999821e+02	3.258153750000000173e+02	2.753046763000000396e+02	3.090315888999999743e+02	4.510115634999999656e+02	3.540713501999999835e+02	3.385883564999999749e+02
4.945054651000000234e+01	4.283465332000000103e+01	5.648369565000000136e+01	6.915861558000000286e+01	2.537252580000000179e+01	5.556769503000000299e+01	3.958022322000000059e+01	8.279369943000000376e+01	5.508038624000000283e+01	4.048141589000000096e+01	5.561512255000000238e+01	5.234652925000000323e+01	5.419355663000000334e+01	8.729436678000000427e+01	5.674317624999999765e+01	9.748125726000000668e+01	6.147936845000000261e+01	3.197558420000000012e+01	7.527091122999999584e+01	3.564361262999999980e+01	2.587381449000000089e+01	3.672794847000000118e+01	6.387636211000000230e+01	2.772502679999999842e+01	5.905985670000000454e+01	7.107942228000000284e+01	3.481559167000000343e+01	7.719311018000000502e+01	7.304392004000000327e+01	6.434985820999999362e+01	6.692859183000000201e+01	5.154901361999999665e+01	4.393890588000000008e+01	3.853403660000000031e+01	7.118540131000000315e+01	1.164384824999999921e+02	3.602415271999999646e+01	8.109042979999999545e+01	4.903157754000000068e+01	2.358635602000000020e+01	4.418684738000000323e+01	3.815347265999999848e+01	4.683111231000000174e+01	5.867749766000000022e+01	7.102573929999999791e+01	3.253694725999999804e+01	6.512512017999999614e+01	4.560536719000000261e+01	1.959555034999999990e+01	8.285222075999999447e+01	6.692048232999999868e+01	6.661237597999999593e+01	8.190915056999999422e+01	5.194418394000000205e+01	5.506344173000000097e+01	6.088345817999999809e+01	3.264500383000000028e+01	3.274781688000000202e+01	4.666341556999999796e+01	2.789955321000000055e+01	4.880674458000000016e+01	4.042054625000000101e+01	2.525479046999999966e+01	2.622398542000000177e+01	4.087493640999999656e+01	6.611413858999999604e+01	2.527998887000000039e+01	4.732718746999999837e+01
6.309086837999999489e+02	9.814891211000001476e+02	1.074062764000000016e+03	5.829427822999999762e+02	5.156968766999999616e+02	7.347824538999999504e+02	8.053306635999999799e+02	8.399596676000001025e+02	1.112304546999999957e+03	9.672856701999999132e+02	9.513223142000000507e+02	1.042908159000000069e+03	8.035911462000000256e+02	9.931444892000000664e+02	6.841508247000000438e+02	9.509216779999999289e+02	8.001742788000000246e+02	5.951576198000000204e+02	9.200376476000000139e+02	7.855304210000000467e+02	7.788785288000000264e+02	9.049374722000001157e+02	8.517514409000000342e+02	8.373274370000000317e+02	8.636987983999998733e+02	6.254006082000000788e+02	9.673413267999999334e+02	1.131919505999999956e+03	4.997487081000000444e+02	7.662924107999998569e+02	7.604442708999999923e+02	7.626222876000000497e+02	6.037132947999999715e+02	6.638138763999999128e+02	5.956685666000000765e+02	7.584278026000000636e+02	6.478790119999999888e+02	7.669264425999999730e+02	8.877950534999999945e+02	9.350852953999999500e+02	9.205717673000000332e+02	1.007389263000000028e+03	8.143865973999999142e+02	7.374854923999999983e+02	6.722479577999999947e+02	7.842257722999999032e+02	5.861264863000000105e+02	8.189046385999999984e+02	9.866302929999999378e+02	5.867001468999999361e+02	7.829214436000000887e+02	9.147699374999999691e+02	1.015443869999999947e+03	1.011686876999999981e+03	9.243472715000000335e+02	1.142362481000000116e+03	8.623194513000000825e+02	5.623747607999998763e+02	1.001635505000000080e+03	8.863253831000000673e+02	7.741457132999998976e+02	9.974650992999999062e+02	6.512865864000000329e+02	8.810017333999999209e+02	7.808942951000000221e+02	7.274647267000001420e+02	1.098312602999999854e+03	8.236370964999999842e+02
5.137132890000000174e+01	3.270248334000000057e+01	2.399767615000000021e+01	6.937603312999999616e+01	4.095578758999999991e+01	5.803763926999999967e+01	5.828352389999999161e+01	7.318182161999999380e+01	9.251151625999999339e+01	4.863743664999999794e+01	6.833743973999999355e+01	8.004627420000001337e+01	4.643624218000000070e+01	7.325689998999999375e+01	3.264450827999999660e+01	8.648089604000000463e+01	1.177837150999999807e+02	4.617318030999999934e+01	6.708094907999999634e+01	4.100823594999999955e+01	7.640733493000000465e+01	1.372296435000000088e+02	6.277958641000000028e+01	1.009814089000000052e+02	5.329574059999999491e+01	5.013467461999999841e+01	1.052118976000000004e+02	8.427431266000000676e+01	2.981245571999999910e+01	7.273604133999999988e+01	7.172034442000000354e+01	5.765871227000000232e+01	6.776056443000000229e+01	6.527437994000000288e+01	5.930401915000000201e+01	4.236911190000000005e+01	3.730948397000000227e+01	1.498525758000000074e+01	4.310179265000000015e+01	1.046226499999999930e+02	1.210004341000000068e+02	1.565464300000000151e+02	1.023880129000000068e+02	7.253969988000000058e+01	6.614596941000000641e+01	4.905119346000000036e+01	1.216653960000000012e+02	4.982102043999999808e+01	9.943477174000000218e+01	5.912145890000000037e+01	3.981504829000000001e+01	6.524397385999999699e+01	5.524549764000000351e+01	7.551204988000000640e+01	8.938784182000000555e+01	1.812626578000000279e+02	5.683575125000000128e+01	2.646264021000000000e+01	6.502836059000000546e+01	5.200716787000000352e+01	7.563587594000000536e+01	1.296014418999999975e+02	4.427360895000000340e+01	8.095964474999999538e+01	8.661501762999999698e+01	4.197625176999999752e+01	6.303131141000000071e+01	1.075454000999999948e+02
2.276437643000000151e+02	1.987438904999999977e+03	3.278387731000000258e+02	5.202252396000000090e+02	4.637916938000000187e+02	2.480750252999999930e+02	2.908975596999999880e+02	4.319017201999999429e+02	7.444020176000000220e+02	4.243246405000000436e+02	5.097480886999999825e+02	6.613049630000000434e+02	5.178305318000000170e+02	4.395302753000000280e+02	2.826695281000000364e+02	7.844933994000000439e+02	3.241755087999999887e+02	9.443721957000000202e+02	6.801327376000000413e+02	6.116488415000000032e+02	9.396466115000000627e+02	8.836262482999999293e+02	8.098474959000000126e+02	1.408609956000000011e+03	5.866772167000000309e+02	3.488148128999999926e+02	6.727742732000000387e+02	4.531922808999999575e+02	6.685318485000000237e+02	4.876396844999999871e+02	6.867064669000000094e+02	2.442739470000000210e+02	1.318823910999999953e+03	1.072869924000000083e+03	3.761666055000000028e+02	4.201741258000000130e+02	5.811926522000001114e+02	7.536014565000000403e+02	4.912123971999999981e+02	4.521615208999999709e+02	4.525996461000000295e+02	6.622495701000000281e+02	8.562613221000000294e+02	4.348566170999999940e+02	5.351654982999999675e+02	4.211576516000000083e+02	9.720768862999999556e+02	3.319613332000000128e+02	4.028723913000000039e+02	2.343477752999999950e+02	5.541139008999999760e+02	5.267327753999999231e+02	5.882691811000000826e+02	6.319132712999999058e+02	5.669614572000000408e+02	6.908966189999999870e+02	5.954061387000000423e+02	2.094184876999999858e+02	3.243332321999999976e+02	7.198142862999999352e+02	7.193981608999999935e+02	9.406147568000000092e+02	5.350106982999999445e+02	6.119574585000000297e+02	7.799870746000000281e+02	2.862207271000000333e+02	4.576375025000000392e+02	6.787656762999998818e+02
8.492783444000000372e+02	2.271908846000000040e+02	4.727079820000000154e+02	5.371240037999999686e+02	1.270135829000000172e+02	6.799439077999999199e+02	3.762444866999999817e+02	8.041720535000000609e+02	4.871594883000000209e+02	9.286461239000000205e+02	3.963541232000000036e+02	3.257979033999999956e+02	7.299155940000000555e+02	3.534771721999999841e+02	8.465947880000001078e+02	1.212510232999999971e+03	7.079667515999999523e+02	4.174254093999999782e+02	4.426050593000000504e+02	3.138439438999999993e+02	5.778545548999999255e+02	5.300163934999999356e+02	8.020349232999999458e+02	5.958430839000000105e+02	9.444856970000000729e+02	9.711074612999999545e+02	8.146904577000000245e+02	1.022591082000000029e+03	9.254260808000000225e+02	5.751396890999999414e+02	5.765015187999998716e+02	5.904359632999999121e+02	6.240979635999999573e+02	7.224039559999999938e+02	3.307565733000000137e+02	6.815175382999999556e+02	5.208451790999999957e+02	5.020835018000000218e+02	2.964694170999999869e+02	1.560654964999999947e+02	4.044369998999999893e+02	4.559329884999999649e+02	2.756060942999999952e+02	6.349359759000000167e+02	4.771226671000000010e+02	4.338937911000000440e+02	6.671610038000000031e+02	5.485023542000000134e+02	6.147267452000000958e+02	5.791836811000000580e+02	9.221917817999999443e+02	8.893057970000000978e+02	1.725005332999999837e+03	5.139814648999999918e+02	4.458524549999999635e+02	7.043147587000000840e+02	1.135998747000000009e+02	4.523840227000000027e+02	6.169952093999999079e+02	2.502428587999999934e+02	3.123339453000000390e+02	4.902105874000000085e+02	4.323003981000000522e+02	1.952667554999999879e+02	4.007353271999999720e+02	7.234308449000000110e+02	5.213774015000000190e+02	9.096691310000001067e+02
