752.9562119	910.3715004	366.1183524	977.3442985	890.4470733	1580.08854	774.0180978	1450.963763	719.4845602	608.3892976	1040.71814	1046.934645	606.8822556	1175.362921	1242.890077	1481.62425	1680.999144	760.9689898	865.5828147	1231.068719	1207.108109	1736.592854	1591.546299	510.4906716	1465.01283	1492.991288	975.7144536	855.7065172	774.7276266	1209.421531	868.7957536	814.677765	941.2934841	1345.959586	1637.90007	1067.412418	1096.491818	1038.723258	737.4579524	890.1248293	701.6774202	627.5931228	1252.979684	424.6243121	440.685692	715.3142599	745.2830456	651.2293443	821.1156636	1182.566011	731.8918809	629.4656496	503.5628785	783.75652	571.8719335	2174.457316	713.1340055	1392.615784	695.6523786	678.4929956	1758.410292	900.9426211	1064.94597	1579.103984	1093.493858	663.6565981	945.8676401	534.9975537
1755.318956	2629.98251	773.2045821	1566.659631	1556.355645	3839.21577	1573.888919	3986.261287	1090.964442	1765.438797	1933.192337	2074.024229	880.4139607	1541.400721	2971.508497	1865.713073	3753.704422	1691.721846	1687.461536	2128.158426	1615.793225	1544.247892	2177.632977	1794.573424	1988.013778	2044.213406	2821.91682	1919.799012	1604.563217	2863.364304	795.2912035	1550.693563	2121.816538	4745.482108	3868.293322	1362.770287	2081.147841	730.3727953	806.4451258	1352.463499	1730.233297	2620.17009	2042.346228	756.9792163	1472.141902	954.5718387	1700.93305	1143.036348	2821.189252	4867.332855	1471.732995	2207.127644	2403.276802	1875.65365	1326.203377	3590.65242	809.520139	1782.273836	1020.091795	1240.375609	2806.264067	1795.765801	2057.584579	1604.092817	1341.900955	2143.489557	1261.650579	2007.339349
79.78164458	83.41250789	44.5741822	29.6356444	57.63671288	53.36942155	26.3222717	62.64293293	74.41087501	54.3697459	58.47365562	68.06787718	48.15152486	83.12997356	39.37538359	59.43247095	71.40071205	49.1018851	69.36991597	45.11241918	44.58114133	86.14253226	49.66988907	72.53130346	46.16752261	49.98833009	75.2416441	62.63982192	56.47806828	25.45775239	74.9689939	63.07968984	75.5866408	35.89571871	98.59545651	33.87237424	64.59343194	75.68776828	83.19561226	59.18898938	38.94459571	67.70562523	65.57173165	56.04423963	36.27453044	78.78980113	48.29488232	67.75865368	69.74853311	42.55009987	54.49977425	67.36673576	37.3213714	70.12959168	67.6785701	53.60945752	39.70842233	48.36157052	84.96365018	42.56207724	110.7837534	94.13903339	45.61233639	40.59243797	65.20630855	34.40931563	73.1553889	74.74399003
64.27410614	59.6684908	50.96321497	85.33466477	61.44912643	67.84813302	54.47851979	54.18034442	60.19612584	72.38965634	67.6231929	62.38848441	48.71902826	59.03147448	71.90787891	59.59261295	69.95197317	83.50974732	73.83817538	62.39848908	57.51204308	63.38860406	65.93056795	73.18108446	70.63966292	71.51072096	46.14804343	76.98553672	54.16932563	97.04617918	76.64883665	60.13691808	65.64324785	65.50741096	65.39345568	77.62528024	81.46251205	74.42912878	68.28309829	73.2690181	85.00020086	76.30522973	62.54714975	82.47035387	78.35503854	69.48401685	72.0112125	70.74472079	72.6300258	70.25269667	57.50360349	82.16313078	48.55337652	64.62276087	55.00510912	59.5226324	80.17246049	95.0326521	46.31110229	57.66079924	45.76214792	64.98110206	64.36384075	72.37931828	68.21145262	69.24737177	61.05449517	61.33889673
41.64126309	52.86522832	39.51760104	45.72595766	99.98741502	29.59579312	58.14682569	34.37145696	78.4544023	77.80615516	72.45479326	34.70921713	36.61275596	36.57481821	26.78186643	17.91420742	18.87885847	64.65176616	33.31436527	38.12932131	58.42834309	47.10030484	21.50734453	34.81902809	33.20842547	38.95063205	23.16288329	34.8042433	28.06429257	56.09487012	32.88299728	63.75801255	63.83382494	52.797287	18.05250378	46.78127388	24.24223852	30.64934278	37.2094951	99.57494047	66.24255067	66.42702996	30.93220228	117.925905	36.77906871	92.5923425	21.44499961	47.39985947	53.72472885	20.6168915	46.00325386	75.30740816	24.42041961	43.56672455	29.4072703	49.40453657	105.6280671	24.7896384	49.93703704	83.27380857	37.61541316	86.75519183	93.70860456	97.53481566	39.70961997	30.6331141	47.43801026	34.7118377
46.72658195	49.34119702	43.28146686	51.14171426	58.63621069	39.48491194	33.30985001	45.79587391	75.94234584	48.26103282	33.28624797	27.92848949	46.0429415	19.7034514	48.08045548	34.55393678	47.37662891	53.18878305	39.1474928	29.26867955	39.70636658	47.35416964	87.91868936	44.23126657	49.70026213	90.62334872	49.5811543	54.15240563	49.20117566	23.78471495	46.38735017	35.27459775	59.53565918	55.99245043	29.76421798	25.57383273	71.66490345	50.67786697	46.1285328	60.49149367	65.67907769	64.42781817	28.2947442	52.35941872	69.32541711	44.24045953	48.03558392	43.4474926	50.59074614	56.39566126	49.84931539	43.00631021	31.47722271	51.79727586	59.18121195	45.80905033	37.67082405	42.3197887	50.55443532	85.69253419	27.33600964	41.13189763	60.29597622	44.25272396	38.32841737	55.24874984	50.27968589	51.20070492
35.96975153	52.06449611	24.42570211	36.61457078	45.80895635	35.00986395	26.37925762	41.3071641	39.4623406	17.85023752	36.67523164	50.59677851	51.57770478	26.56787275	22.66872878	14.7762817	45.27755336	54.4830295	27.47791078	35.92841982	39.1897242	35.56540014	43.07335188	33.37471084	34.77079186	40.11379996	27.62374186	34.05776579	27.99408643	25.43710447	27.28999869	20.09147319	44.1596874	46.88086321	42.89271076	36.15058783	32.22416988	26.9409427	21.33649089	25.48258868	34.39362768	49.821551	68.39526676	41.86078814	23.55309285	47.82813914	32.35192313	16.9520146	17.96589852	29.62820465	27.84171101	19.7482756	23.1556531	20.6126131	30.90017626	38.95826359	50.25020446	45.7558477	40.61293696	41.24442143	57.23547174	47.26921516	49.35790763	48.35508541	45.08040508	54.15439029	52.70083433	24.66947221
120.9252601	181.9937599	117.0849448	119.1737843	136.4420782	170.3846298	188.4233582	176.5146928	158.2776551	97.45902144	152.1049127	123.257805	182.2479557	136.5982054	113.9053321	179.435384	154.3932052	115.3649569	115.6845952	137.9521155	204.2810158	111.2316646	147.5404608	214.0982075	162.7335565	128.5205684	90.27691247	139.9610703	111.5646133	153.1396784	155.4794439	218.1676069	189.2277968	191.1039578	128.3228045	141.4239668	109.7366843	139.7684228	148.6681462	153.828258	171.5428047	175.6489614	189.3286954	66.61063492	118.8269577	136.8981825	77.20597233	232.4999594	162.7918457	131.3539694	180.3588153	198.9131388	141.2660489	178.7215766	144.2643653	93.69646946	192.3614524	122.4717483	151.543734	107.7208093	168.039404	168.0170163	139.951443	119.644349	163.9758185	134.1725925	159.6672847	146.570792
39.30000021	34.21459809	51.44470174	37.17278531	33.79041066	32.79540721	32.95782299	34.6186452	43.80736057	37.42384203	29.80743157	31.96194449	32.11826632	33.01819619	33.00234971	25.16285488	50.76530303	45.16238714	42.18602694	77.46038475	30.0485218	43.51205229	35.51558616	69.79133764	44.68522782	32.88096464	31.70666442	32.88530445	26.85466227	30.15486774	36.45708461	33.18175673	35.94012382	36.71291613	74.86303314	38.31292024	37.72028157	38.70765161	37.74108693	34.71238455	56.75864403	41.64636169	31.87223814	35.83126109	18.48456238	36.28161373	55.84432532	26.47151056	34.8359924	50.79337835	23.31478287	41.22773475	47.24634887	29.23939302	39.54692547	37.5581786	35.32772573	38.68657894	39.60759802	28.93001545	72.6010576	41.05521102	41.68462527	34.32215201	37.93787952	39.55491852	38.77965954	53.72910345
183.9612323	388.2562051	467.0249731	330.8361072	315.3798877	361.0724222	407.7610328	417.2540258	446.7660298	461.2336394	544.2094882	332.7636203	410.3919919	273.0639422	191.6134081	281.6920069	324.8191482	497.6974978	419.2088007	262.4418384	309.4217793	494.1406202	508.3729208	218.1420461	363.6636301	333.3370168	324.406183	258.3602043	267.8953727	382.5315632	373.3704887	287.8056628	489.6058154	382.4095308	413.7114594	275.1392825	375.6428674	309.5780454	543.7260855	403.4606391	416.8799763	389.013966	281.2907249	516.5748097	230.8466009	334.1612774	363.8533274	301.3279321	335.1910443	197.1661412	319.8270581	363.9181184	448.2984786	393.0838585	342.2144694	530.6267241	362.1350381	240.4902893	375.0564502	473.0520138	325.3662365	450.1019384	547.3523439	531.5611189	514.4258112	284.5973233	642.2650862	477.8611777
